Date,Ticker,Open,High,Low,Close,Volume,Dividends,Stock,Stock Splits
2025-01-21,CS.PA,35.29999923706055,35.52000045776367,35.130001068115234,35.25,3842600,0.0,,0.0
2025-01-22,CS.PA,35.220001220703125,35.959999084472656,35.220001220703125,35.720001220703125,4876478,0.0,,0.0
2025-01-23,CS.PA,35.869998931884766,36.209999084472656,35.75,36.119998931884766,4237231,0.0,,0.0
2025-01-24,CS.PA,36.099998474121094,36.2599983215332,35.88999938964844,35.900001525878906,4166064,0.0,,0.0
2025-01-27,CS.PA,35.97999954223633,36.619998931884766,35.939998626708984,36.349998474121094,6305974,0.0,,0.0
2025-01-28,CS.PA,36.22999954223633,36.810001373291016,36.119998931884766,36.66999816894531,3367446,0.0,,0.0
2025-01-29,CS.PA,36.599998474121094,36.779998779296875,36.31999969482422,36.47999954223633,2984217,0.0,,0.0
2025-01-30,CS.PA,36.56999969482422,36.81999969482422,36.41999816894531,36.689998626708984,3906503,0.0,,0.0
2025-01-31,CS.PA,36.720001220703125,37.0,36.58000183105469,36.650001525878906,5133800,0.0,,0.0
2025-02-03,CS.PA,36.04999923706055,36.459999084472656,36.0099983215332,36.369998931884766,3718862,0.0,,0.0
2025-02-04,CS.PA,36.5,37.13999938964844,36.369998931884766,37.060001373291016,4142009,0.0,,0.0
2025-02-05,CS.PA,36.90999984741211,37.0099983215332,36.720001220703125,36.95000076293945,3109910,0.0,,0.0
2025-02-06,CS.PA,37.11000061035156,37.54999923706055,37.040000915527344,37.380001068115234,6542340,0.0,,0.0
2025-02-07,CS.PA,37.58000183105469,37.709999084472656,37.4900016784668,37.560001373291016,2798102,0.0,,0.0
2025-02-10,CS.PA,37.619998931884766,37.79999923706055,37.52000045776367,37.7400016784668,2707777,0.0,,0.0
2025-02-11,CS.PA,37.7599983215332,38.09000015258789,37.65999984741211,38.0,2736795,0.0,,0.0
2025-02-12,CS.PA,38.040000915527344,38.2400016784668,38.0,38.029998779296875,4011717,0.0,,0.0
2025-02-13,CS.PA,38.13999938964844,38.279998779296875,38.0,38.0,3249416,0.0,,0.0
2025-02-14,CS.PA,37.84000015258789,37.91999816894531,37.31999969482422,37.529998779296875,3995750,0.0,,0.0
2025-02-17,CS.PA,37.560001373291016,37.81999969482422,37.470001220703125,37.59000015258789,2991112,0.0,,0.0
2025-02-18,CS.PA,37.630001068115234,37.68000030517578,37.369998931884766,37.529998779296875,3410732,0.0,,0.0
2025-02-19,CS.PA,37.5099983215332,37.650001525878906,36.63999938964844,36.77000045776367,3883044,0.0,,0.0
2025-02-20,CS.PA,36.810001373291016,37.11000061035156,36.7400016784668,36.84000015258789,2796404,0.0,,0.0
2025-02-21,CS.PA,36.849998474121094,37.099998474121094,36.70000076293945,36.97999954223633,3651642,0.0,,0.0
2025-02-24,CS.PA,37.119998931884766,37.18000030517578,36.90999984741211,37.099998474121094,2972832,0.0,,0.0
2025-02-25,CS.PA,37.0,37.72999954223633,36.959999084472656,37.54999923706055,3398663,0.0,,0.0
2025-02-26,CS.PA,37.72999954223633,38.279998779296875,37.599998474121094,38.2400016784668,4671889,0.0,,0.0
2025-02-27,CS.PA,38.18000030517578,38.209999084472656,37.150001525878906,37.709999084472656,4760493,0.0,,0.0
2025-02-28,CS.PA,37.599998474121094,37.630001068115234,36.91999816894531,37.439998626708984,7159105,0.0,,0.0
2025-03-03,CS.PA,37.63999938964844,38.459999084472656,37.22999954223633,38.150001525878906,5252978,0.0,,0.0
2025-03-04,CS.PA,37.79999923706055,37.9900016784668,37.59000015258789,37.959999084472656,4388013,0.0,,0.0
2025-03-05,CS.PA,38.650001525878906,38.77000045776367,38.31999969482422,38.31999969482422,5453880,0.0,,0.0
2025-03-06,CS.PA,38.52000045776367,38.90999984741211,38.119998931884766,38.650001525878906,5769050,0.0,,0.0
2025-03-07,CS.PA,38.52000045776367,38.95000076293945,38.33000183105469,38.7599983215332,5272716,0.0,,0.0
2025-03-10,CS.PA,39.0,39.04999923706055,38.470001220703125,38.52000045776367,5286789,0.0,,0.0
2025-03-11,CS.PA,38.61000061035156,38.66999816894531,37.59000015258789,38.029998779296875,5543770,0.0,,0.0
2025-03-12,CS.PA,38.45000076293945,39.08000183105469,38.40999984741211,38.81999969482422,4693702,0.0,,0.0
2025-03-13,CS.PA,38.689998626708984,39.02000045776367,38.650001525878906,38.7599983215332,3908405,0.0,,0.0
2025-03-14,CS.PA,38.61000061035156,39.20000076293945,38.529998779296875,38.83000183105469,4332656,0.0,,0.0
2025-03-17,CS.PA,38.56999969482422,39.279998779296875,38.560001373291016,39.2599983215332,4770446,0.0,,0.0
2025-03-18,CS.PA,39.310001373291016,39.939998626708984,39.27000045776367,39.90999984741211,5333231,0.0,,0.0
2025-03-19,CS.PA,39.720001220703125,40.11000061035156,39.709999084472656,39.84000015258789,4943163,0.0,,0.0
2025-03-20,CS.PA,39.81999969482422,39.90999984741211,39.130001068115234,39.63999938964844,2861125,0.0,,0.0
2025-03-21,CS.PA,39.40999984741211,39.63999938964844,39.2400016784668,39.5099983215332,6788197,0.0,,0.0
2024-12-05,DBK.DE,16.649999618530273,17.01799964904785,16.63599967956543,16.965999603271484,6905301,0.0,,0.0
2024-12-06,DBK.DE,17.02199935913086,17.13800048828125,16.804000854492188,16.854000091552734,8839054,0.0,,0.0
2024-12-09,DBK.DE,16.983999252319336,17.091999053955078,16.829999923706055,16.847999572753906,4526820,0.0,,0.0
2024-12-10,DBK.DE,16.847999572753906,16.847999572753906,16.847999572753906,16.847999572753906,0,0.0,,0.0
2024-12-11,DBK.DE,17.079999923706055,17.139999389648438,16.884000778198242,17.006000518798828,4514166,0.0,,0.0
2024-12-12,DBK.DE,17.0,17.1299991607666,16.93400001525879,16.95199966430664,4302076,0.0,,0.0
2024-12-13,DBK.DE,16.959999084472656,17.145999908447266,16.959999084472656,17.06399917602539,4327578,0.0,,0.0
2024-12-16,DBK.DE,17.02199935913086,17.308000564575195,17.020000457763672,17.148000717163086,5391586,0.0,,0.0
2024-12-17,DBK.DE,17.049999237060547,17.1200008392334,16.77400016784668,16.790000915527344,5098946,0.0,,0.0
2024-12-18,DBK.DE,16.79199981689453,17.007999420166016,16.73200035095215,16.91200065612793,3462447,0.0,,0.0
2024-12-19,DBK.DE,16.624000549316406,16.79599952697754,16.492000579833984,16.58799934387207,4425185,0.0,,0.0
2024-12-20,DBK.DE,16.3700008392334,16.3700008392334,15.937999725341797,16.25,13287750,0.0,,0.0
2024-12-23,DBK.DE,16.332000732421875,16.43600082397461,16.20199966430664,16.308000564575195,3905373,0.0,,0.0
2024-12-27,DBK.DE,16.299999237060547,16.549999237060547,16.263999938964844,16.531999588012695,3137104,0.0,,0.0
2024-12-30,DBK.DE,16.450000762939453,16.79599952697754,16.368000030517578,16.639999389648438,3027215,0.0,,0.0
2025-01-02,DBK.DE,16.579999923706055,16.808000564575195,16.29400062561035,16.808000564575195,5677390,0.0,,0.0
2025-01-03,DBK.DE,16.711999893188477,17.06800079345703,16.709999084472656,16.968000411987305,4949672,0.0,,0.0
2025-01-06,DBK.DE,17.059999465942383,17.128000259399414,16.70199966430664,17.02400016784668,4931752,0.0,,0.0
2025-01-07,DBK.DE,16.940000534057617,17.034000396728516,16.538000106811523,16.868000030517578,7807101,0.0,,0.0
2025-01-08,DBK.DE,16.832000732421875,17.149999618530273,16.68400001525879,16.82200050354004,7880915,0.0,,0.0
2025-01-09,DBK.DE,16.760000228881836,17.18400001525879,16.510000228881836,17.13599967956543,7750573,0.0,,0.0
2025-01-10,DBK.DE,17.104000091552734,17.40399932861328,16.90399932861328,17.09600067138672,10679736,0.0,,0.0
2025-01-13,DBK.DE,16.97599983215332,17.077999114990234,16.65399932861328,17.027999877929688,7735639,0.0,,0.0
2025-01-14,DBK.DE,17.17799949645996,17.618000030517578,17.142000198364258,17.597999572753906,9713518,0.0,,0.0
2025-01-15,DBK.DE,17.687999725341797,18.260000228881836,17.687999725341797,18.176000595092773,12069274,0.0,,0.0
2025-01-16,DBK.DE,18.357999801635742,18.437999725341797,18.11400032043457,18.200000762939453,6904309,0.0,,0.0
2025-01-17,DBK.DE,18.29199981689453,18.549999237060547,18.26799964904785,18.516000747680664,7547241,0.0,,0.0
2025-01-20,DBK.DE,18.5939998626709,18.833999633789062,18.5939998626709,18.805999755859375,5610305,0.0,,0.0
2025-01-21,DBK.DE,18.805999755859375,18.805999755859375,18.805999755859375,18.805999755859375,0,0.0,,0.0
2025-01-22,DBK.DE,18.809999465942383,18.97800064086914,18.70599937438965,18.770000457763672,5515517,0.0,,0.0
2025-01-23,DBK.DE,18.808000564575195,19.106000900268555,18.805999755859375,19.049999237060547,6567452,0.0,,0.0
2025-01-24,DBK.DE,19.049999237060547,19.049999237060547,19.049999237060547,19.049999237060547,0,0.0,,0.0
2025-01-27,DBK.DE,18.937999725341797,19.125999450683594,18.77400016784668,18.95599937438965,7392856,0.0,,0.0
2025-01-28,DBK.DE,19.016000747680664,19.3439998626709,18.895999908447266,19.25,7183923,0.0,,0.0
2025-01-29,DBK.DE,19.304000854492188,19.628000259399414,19.242000579833984,19.52400016784668,8946142,0.0,,0.0
2025-01-30,DBK.DE,18.841999053955078,19.0939998626709,18.29599952697754,18.895999908447266,18585028,0.0,,0.0
2025-01-31,DBK.DE,19.058000564575195,19.190000534057617,18.784000396728516,18.940000534057617,9323955,0.0,,0.0
2025-02-03,DBK.DE,18.54599952697754,18.676000595092773,18.104000091552734,18.3439998626709,12034646,0.0,,0.0
2025-02-04,DBK.DE,18.42799949645996,18.513999938964844,18.035999298095703,18.219999313354492,7290498,0.0,,0.0
2025-02-05,DBK.DE,18.200000762939453,18.3439998626709,17.95199966430664,18.073999404907227,9085860,0.0,,0.0
2025-02-06,DBK.DE,18.219999313354492,18.739999771118164,18.086000442504883,18.68199920654297,8180477,0.0,,0.0
2025-02-07,DBK.DE,18.746000289916992,18.780000686645508,18.534000396728516,18.591999053955078,6729310,0.0,,0.0
2025-02-10,DBK.DE,18.591999053955078,18.591999053955078,18.591999053955078,18.591999053955078,0,0.0,,0.0
2025-02-11,DBK.DE,18.510000228881836,18.832000732421875,18.474000930786133,18.79199981689453,5545168,0.0,,0.0
2025-02-12,DBK.DE,18.974000930786133,19.341999053955078,18.895999908447266,19.222000122070312,8869541,0.0,,0.0
2025-02-13,DBK.DE,19.347999572753906,19.398000717163086,19.031999588012695,19.16200065612793,7695256,0.0,,0.0
2025-02-14,DBK.DE,19.11199951171875,19.3439998626709,19.079999923706055,19.246000289916992,6014859,0.0,,0.0
2025-02-17,DBK.DE,19.224000930786133,19.75,19.224000930786133,19.691999435424805,7354144,0.0,,0.0
2025-02-18,DBK.DE,19.76799964904785,20.030000686645508,19.61400032043457,19.969999313354492,9775717,0.0,,0.0
2025-02-19,DBK.DE,20.03499984741211,20.174999237060547,19.486000061035156,19.486000061035156,9590965,0.0,,0.0
2025-02-20,DBK.DE,19.489999771118164,19.756000518798828,19.304000854492188,19.3700008392334,8432832,0.0,,0.0
2025-02-21,DBK.DE,19.43400001525879,19.722000122070312,19.389999389648438,19.642000198364258,8233208,0.0,,0.0
2025-02-24,DBK.DE,19.65999984741211,20.075000762939453,19.510000228881836,19.719999313354492,9673994,0.0,,0.0
2025-02-25,DBK.DE,19.75,20.530000686645508,19.75,20.104999542236328,9760544,0.0,,0.0
2025-02-26,DBK.DE,20.385000228881836,20.899999618530273,20.329999923706055,20.899999618530273,9212705,0.0,,0.0
2025-02-27,DBK.DE,20.5,20.760000228881836,20.225000381469727,20.5,8975452,0.0,,0.0
2025-02-28,DBK.DE,20.5,20.725000381469727,20.184999465942383,20.725000381469727,18310314,0.0,,0.0
2025-03-03,DBK.DE,20.524999618530273,21.1200008392334,20.235000610351562,20.950000762939453,10994826,0.0,,0.0
2025-03-04,DBK.DE,20.579999923706055,20.649999618530273,19.329999923706055,19.357999801635742,17905165,0.0,,0.0
2025-03-05,DBK.DE,20.399999618530273,21.75,20.34000015258789,21.75,0,0.0,,0.0
2025-03-06,DBK.DE,22.204999923706055,23.030000686645508,22.1299991607666,22.46500015258789,18004801,0.0,,0.0
2025-03-07,DBK.DE,22.0,22.30500030517578,21.795000076293945,22.094999313354492,12453962,0.0,,0.0
2025-03-10,DBK.DE,22.5,22.5,20.94499969482422,21.274999618530273,13557246,0.0,,0.0
2025-03-11,DBK.DE,21.450000762939453,21.56999969482422,20.649999618530273,21.010000228881836,9017227,0.0,,0.0
2025-03-12,DBK.DE,21.264999389648438,21.670000076293945,21.209999084472656,21.520000457763672,8764825,0.0,,0.0
2025-03-13,DBK.DE,21.389999389648438,21.690000534057617,20.96500015258789,21.309999465942383,7225191,0.0,,0.0
2025-03-14,DBK.DE,21.135000228881836,22.274999618530273,20.8700008392334,22.05500030517578,11692733,0.0,,0.0
2025-03-17,DBK.DE,21.940000534057617,22.110000610351562,21.7549991607666,21.940000534057617,7534350,0.0,,0.0
2025-03-18,DBK.DE,21.950000762939453,22.875,21.770000457763672,22.875,9572735,0.0,,0.0
2025-03-19,DBK.DE,22.610000610351562,22.850000381469727,22.325000762939453,22.71500015258789,9735309,0.0,,0.0
2025-03-20,DBK.DE,22.719999313354492,22.864999771118164,21.9950008392334,22.2549991607666,9543956,0.0,,0.0
2025-03-21,DBK.DE,22.084999084472656,22.334999084472656,21.834999084472656,22.280000686645508,11807631,0.0,,0.0
2024-12-05,SAN.PA,92.41999816894531,92.48999786376953,91.12000274658203,91.80000305175781,1216378,0.0,,0.0
2024-12-06,SAN.PA,91.4800033569336,92.33000183105469,91.44999694824219,92.18000030517578,1419655,0.0,,0.0
2024-12-09,SAN.PA,92.2699966430664,92.31999969482422,91.44000244140625,91.81999969482422,1250170,0.0,,0.0
2024-12-10,SAN.PA,91.4800033569336,92.37000274658203,91.44000244140625,91.75,1455141,0.0,,0.0
2024-12-11,SAN.PA,91.3499984741211,92.05000305175781,90.95999908447266,91.29000091552734,1246198,0.0,,0.0
2024-12-12,SAN.PA,91.20999908447266,91.33000183105469,90.33999633789062,90.69000244140625,1556573,0.0,,0.0
2024-12-13,SAN.PA,90.41999816894531,90.69000244140625,89.04000091552734,89.16999816894531,2193760,0.0,,0.0
2024-12-16,SAN.PA,89.33999633789062,89.3499984741211,88.51000213623047,88.81999969482422,1803755,0.0,,0.0
2024-12-17,SAN.PA,87.5,91.88999938964844,87.5,91.73999786376953,3389131,0.0,,0.0
2024-12-18,SAN.PA,93.02999877929688,93.29000091552734,91.04000091552734,91.80000305175781,2573317,0.0,,0.0
2024-12-19,SAN.PA,90.9000015258789,91.79000091552734,90.62999725341797,91.5,1860689,0.0,,0.0
2024-12-20,SAN.PA,90.88999938964844,91.62000274658203,89.93000030517578,91.27999877929688,4412378,0.0,,0.0
2024-12-23,SAN.PA,91.01000213623047,92.2699966430664,90.87999725341797,91.77999877929688,1047336,0.0,,0.0
2024-12-24,SAN.PA,92.91999816894531,92.98999786376953,91.75,91.75,426649,0.0,,0.0
2024-12-27,SAN.PA,92.19999694824219,93.27999877929688,92.05000305175781,93.27999877929688,1136452,0.0,,0.0
2024-12-30,SAN.PA,93.29000091552734,93.83000183105469,92.97000122070312,93.13999938964844,1028694,0.0,,0.0
2024-12-31,SAN.PA,92.4000015258789,93.73999786376953,92.37999725341797,93.73999786376953,473767,0.0,,0.0
2025-01-02,SAN.PA,92.94999694824219,94.43000030517578,92.87999725341797,94.31999969482422,1154018,0.0,,0.0
2025-01-03,SAN.PA,94.0999984741211,94.2699966430664,92.83999633789062,92.87000274658203,1090161,0.0,,0.0
2025-01-06,SAN.PA,93.51000213623047,94.69999694824219,92.9000015258789,94.66000366210938,1691504,0.0,,0.0
2025-01-07,SAN.PA,94.5999984741211,96.20999908447266,94.16000366210938,95.8499984741211,2062985,0.0,,0.0
2025-01-08,SAN.PA,96.55999755859375,96.7699966430664,94.62000274658203,95.66999816894531,1175632,0.0,,0.0
2025-01-09,SAN.PA,95.2699966430664,96.72000122070312,95.16999816894531,96.30000305175781,870327,0.0,,0.0
2025-01-10,SAN.PA,95.77999877929688,96.3499984741211,95.41999816894531,95.61000061035156,1156197,0.0,,0.0
2025-01-13,SAN.PA,94.97000122070312,95.29000091552734,94.29000091552734,94.97000122070312,1046937,0.0,,0.0
2025-01-14,SAN.PA,95.27999877929688,95.62000274658203,93.05999755859375,93.23999786376953,1385751,0.0,,0.0
2025-01-15,SAN.PA,94.04000091552734,96.30999755859375,93.62000274658203,95.81999969482422,2069575,0.0,,0.0
2025-01-16,SAN.PA,95.37000274658203,98.18000030517578,95.30000305175781,97.87999725341797,2103571,0.0,,0.0
2025-01-17,SAN.PA,99.0,100.12000274658203,98.19000244140625,98.19000244140625,2506760,0.0,,0.0
2025-01-20,SAN.PA,98.08999633789062,99.55999755859375,98.08999633789062,98.8499984741211,1054270,0.0,,0.0
2025-01-21,SAN.PA,98.43000030517578,99.58999633789062,98.23999786376953,99.0199966430664,1327488,0.0,,0.0
2025-01-22,SAN.PA,98.94000244140625,99.58999633789062,98.66000366210938,98.8499984741211,1113923,0.0,,0.0
2025-01-23,SAN.PA,99.54000091552734,100.86000061035156,99.38999938964844,99.88999938964844,1656253,0.0,,0.0
2025-01-24,SAN.PA,99.5,100.86000061035156,99.0,100.16000366210938,1239284,0.0,,0.0
2025-01-27,SAN.PA,100.62000274658203,102.4800033569336,100.12000274658203,101.33999633789062,1881624,0.0,,0.0
2025-01-28,SAN.PA,101.27999877929688,103.23999786376953,100.9000015258789,101.72000122070312,1614837,0.0,,0.0
2025-01-29,SAN.PA,101.4000015258789,102.72000122070312,101.26000213623047,101.86000061035156,1657302,0.0,,0.0
2025-01-30,SAN.PA,102.0999984741211,103.80000305175781,101.73999786376953,103.62000274658203,2387213,0.0,,0.0
2025-01-31,SAN.PA,103.86000061035156,104.72000122070312,103.4000015258789,104.4000015258789,2389467,0.0,,0.0
2025-02-03,SAN.PA,104.0,104.80000305175781,103.62000274658203,104.45999908447266,1804169,0.0,,0.0
2025-02-04,SAN.PA,102.83999633789062,103.87999725341797,102.36000061035156,102.68000030517578,1602394,0.0,,0.0
2025-02-05,SAN.PA,102.87999725341797,103.87999725341797,102.04000091552734,103.5999984741211,1517578,0.0,,0.0
2025-02-06,SAN.PA,103.80000305175781,104.45999908447266,103.45999908447266,103.72000122070312,1739445,0.0,,0.0
2025-02-07,SAN.PA,100.73999786376953,103.69999694824219,100.4000015258789,103.36000061035156,2066340,0.0,,0.0
2025-02-10,SAN.PA,103.58000183105469,104.23999786376953,103.4000015258789,103.80000305175781,1733755,0.0,,0.0
2025-02-11,SAN.PA,103.5,103.72000122070312,103.31999969482422,103.63999938964844,1382300,0.0,,0.0
2025-02-12,SAN.PA,104.19999694824219,104.63999938964844,103.94000244140625,104.5,1471878,0.0,,0.0
2025-02-13,SAN.PA,104.44000244140625,105.58000183105469,104.27999877929688,105.36000061035156,1527802,0.0,,0.0
2025-02-14,SAN.PA,104.0,104.94000244140625,103.08000183105469,103.69999694824219,2072715,0.0,,0.0
2025-02-17,SAN.PA,104.0,104.16000366210938,103.58000183105469,104.04000091552734,1149672,0.0,,0.0
2025-02-18,SAN.PA,104.13999938964844,104.33999633789062,102.9800033569336,103.68000030517578,1511545,0.0,,0.0
2025-02-19,SAN.PA,103.5999984741211,103.95999908447266,102.63999938964844,103.08000183105469,1647083,0.0,,0.0
2025-02-20,SAN.PA,102.5,103.58000183105469,102.33999633789062,103.58000183105469,1656665,0.0,,0.0
2025-02-21,SAN.PA,102.41999816894531,104.12000274658203,102.41999816894531,104.12000274658203,2172268,0.0,,0.0
2025-02-24,SAN.PA,103.69999694824219,104.44000244140625,102.95999908447266,103.37999725341797,1664606,0.0,,0.0
2025-02-25,SAN.PA,103.0,104.4000015258789,102.83999633789062,104.0999984741211,2182638,0.0,,0.0
2025-02-26,SAN.PA,103.81999969482422,104.77999877929688,103.62000274658203,104.69999694824219,2000312,0.0,,0.0
2025-02-27,SAN.PA,104.12000274658203,104.95999908447266,103.66000366210938,104.83999633789062,2015033,0.0,,0.0
2025-02-28,SAN.PA,103.81999969482422,104.45999908447266,103.18000030517578,104.36000061035156,2844567,0.0,,0.0
2025-03-03,SAN.PA,105.41999816894531,108.19999694824219,105.05999755859375,107.68000030517578,2259823,0.0,,0.0
2025-03-04,SAN.PA,108.0,109.62000274658203,107.13999938964844,109.30000305175781,2750933,0.0,,0.0
2025-03-05,SAN.PA,108.37999725341797,109.26000213623047,108.27999877929688,108.80000305175781,2238629,0.0,,0.0
2025-03-06,SAN.PA,108.80000305175781,110.26000213623047,108.22000122070312,109.62000274658203,2009373,0.0,,0.0
2025-03-07,SAN.PA,109.83999633789062,110.05999755859375,108.45999908447266,109.62000274658203,2594253,0.0,,0.0
2025-03-10,SAN.PA,108.72000122070312,110.87999725341797,108.72000122070312,109.4800033569336,2513566,0.0,,0.0
2025-03-11,SAN.PA,110.27999877929688,110.77999877929688,107.05999755859375,107.44000244140625,2566700,0.0,,0.0
2025-03-12,SAN.PA,108.16000366210938,108.76000213623047,105.30999755859375,105.94000244140625,2608872,0.0,,0.0
2025-03-13,SAN.PA,106.36000061035156,106.68000030517578,105.68000030517578,106.22000122070312,2077229,0.0,,0.0
2025-03-14,SAN.PA,106.31999969482422,107.13999938964844,105.91999816894531,106.22000122070312,1610925,0.0,,0.0
2025-03-17,SAN.PA,106.19999694824219,107.5199966430664,105.72000122070312,107.5199966430664,1341140,0.0,,0.0
2025-03-18,SAN.PA,107.73999786376953,108.33999633789062,107.23999786376953,107.63999938964844,1888862,0.0,,0.0
2025-03-19,SAN.PA,107.5999984741211,108.86000061035156,107.41999816894531,107.9800033569336,1739424,0.0,,0.0
2025-03-20,SAN.PA,107.68000030517578,108.19999694824219,105.55999755859375,106.19999694824219,2101142,0.0,,0.0
2025-03-21,SAN.PA,106.58000183105469,106.69999694824219,105.33999633789062,105.83999633789062,5610099,0.0,,0.0
2024-12-05,BARC.L,263.50306206344464,267.6023381506963,263.50306206344464,267.5023498535156,26092339,0.0,,0.0
2024-12-06,BARC.L,267.8023133662812,269.55200176542905,264.2029482713197,264.7528381347656,34652434,0.0,,0.0
2024-12-09,BARC.L,266.3525607162991,269.0520921794548,265.452727065962,267.5023498535156,21226133,0.0,,0.0
2024-12-10,BARC.L,265.65271761922173,268.20225151450114,263.5030759093887,264.1529846191406,23272737,0.0,,0.0
2024-12-11,BARC.L,262.10330991033317,268.95209615652465,261.60339895093443,266.6025085449219,66367713,0.0,,0.0
2024-12-12,BARC.L,268.9021364683272,273.1813733658843,267.50236127233495,270.6518249511719,30383450,0.0,,0.0
2024-12-13,BARC.L,269.6019757447095,271.95156336889147,268.2522100446778,269.3520202636719,17943580,0.0,,0.0
2024-12-16,BARC.L,269.5019951078452,273.2013485371771,268.70214975065454,270.2518615722656,31793460,0.0,,0.0
2024-12-17,BARC.L,269.4020514032503,271.00174220124325,264.05299757504116,264.5028991699219,61963968,0.0,,0.0
2024-12-18,BARC.L,264.05298494045024,268.13026181017443,263.6910498802184,267.00244140625,25399661,0.0,,0.0
2024-12-19,BARC.L,257.5541521308874,260.8035736161067,257.1042200280756,260.20367431640625,51575171,0.0,,0.0
2024-12-20,BARC.L,256.7542762272382,261.2034963118584,254.65465919043257,260.20367431640625,68228161,0.0,,0.0
2024-12-23,BARC.L,261.1535135894066,262.0033378633689,259.25382741617324,261.5534362792969,13605305,0.0,,0.0
2024-12-24,BARC.L,262.9031830224783,264.13395134278227,262.22630163770447,263.5030517578125,8298189,0.0,,0.0
2024-12-27,BARC.L,264.3029543378646,265.85266624787243,263.49310095106745,264.85284423828125,15970484,0.0,,0.0
2024-12-30,BARC.L,262.5532393404111,265.7026722505478,261.3534408450528,264.7028503417969,14724719,0.0,,0.0
2024-12-31,BARC.L,264.20296468917536,268.1022644042969,263.1531637893086,268.1022644042969,9253099,0.0,,0.0
2025-01-02,BARC.L,266.1026115488974,268.102255491421,260.5436038296534,266.85247802734375,16234904,0.0,,0.0
2025-01-03,BARC.L,266.25259017877664,268.4522108148932,265.55773706813324,266.402587890625,22674822,0.0,,0.0
2025-01-06,BARC.L,268.8521044768125,272.9014015042394,267.30239272704785,272.75140380859375,33697063,0.0,,0.0
2025-01-07,BARC.L,271.75159957573055,272.4514871604503,263.9530004049867,265.6527099609375,36053588,0.0,,0.0
2025-01-08,BARC.L,267.8023185172101,272.6014517280361,260.1036772080258,264.95281982421875,42976306,0.0,,0.0
2025-01-09,BARC.L,262.4532636818559,266.0526288290646,261.0035096395173,265.80267333984375,77895220,0.0,,0.0
2025-01-10,BARC.L,264.5029019372042,266.3525787678997,256.55433522302394,258.0040588378906,58858463,0.0,,0.0
2025-01-13,BARC.L,257.8040963063921,261.6034075173771,255.0545859396638,260.6535949707031,44675614,0.0,,0.0
2025-01-14,BARC.L,262.10332110617964,264.05298613597284,258.403998155897,263.7530212402344,29124701,0.0,,0.0
2025-01-15,BARC.L,267.6523528307643,282.3997268473206,267.3843951734107,280.8999938964844,65565586,0.0,,0.0
2025-01-16,BARC.L,284.94926709237984,285.5491663886877,281.199934630638,282.6496887207031,37501667,0.0,,0.0
2025-01-17,BARC.L,285.99906163122625,291.69805905148604,284.7492841717083,289.2984924316406,51385499,0.0,,0.0
2025-01-20,BARC.L,292.2979456300478,293.54772303524544,289.9483580058476,291.79803466796875,28352078,0.0,,0.0
2025-01-21,BARC.L,293.9476434078631,298.0918942667758,292.4978894242935,295.8973083496094,39436643,0.0,,0.0
2025-01-22,BARC.L,297.94693608710105,299.24669239537513,292.79785923366217,293.69769287109375,119155572,0.0,,0.0
2025-01-23,BARC.L,292.34794481561704,299.04676437735264,292.34794481561704,298.5968322753906,37652718,0.0,,0.0
2025-01-24,BARC.L,296.9471115405291,297.54701079758513,292.34792458595746,292.997802734375,22990549,0.0,,0.0
2025-01-27,BARC.L,287.54878748916053,292.0219897392123,287.4987780863623,288.3486328125,33626143,0.0,,0.0
2025-01-28,BARC.L,285.9490827377035,289.9623756827195,285.04924906927965,289.2984924316406,39485551,0.0,,0.0
2025-01-29,BARC.L,290.14833359379764,298.3968644396238,289.59841323012307,296.2472229003906,44836689,0.0,,0.0
2025-01-30,BARC.L,295.6473566699199,297.59699112457764,294.2975909630682,295.747314453125,32430324,0.0,,0.0
2025-01-31,BARC.L,294.5975254005486,298.69680141359066,294.5975254005486,296.9471130371094,29162819,0.0,,0.0
2025-02-03,BARC.L,288.0487149845728,291.8390251740359,286.1040539345641,290.4982604980469,109731938,0.0,,0.0
2025-02-04,BARC.L,292.24793636050003,294.1976013183594,289.0985034003873,294.1976013183594,38513525,0.0,,0.0
2025-02-05,BARC.L,292.54790508128355,295.2474060058594,291.29812765912504,295.2474060058594,28853413,0.0,,0.0
2025-02-06,BARC.L,298.24687726494017,307.9451624428354,296.4472099490282,307.44525146484375,74428801,0.0,,0.0
2025-02-07,BARC.L,305.9455082473576,307.2952739449953,302.84605418556026,304.645751953125,31910538,0.0,,0.0
2025-02-10,BARC.L,304.59576162609136,308.88500648511774,302.69610595703125,302.69610595703125,25448783,0.0,,0.0
2025-02-11,BARC.L,302.44613789582974,308.36009323478004,301.74625033055196,306.39544677734375,27287744,0.0,,0.0
2025-02-12,BARC.L,307.74519984247985,312.34438715159445,306.14550904987135,307.6952209472656,38726785,0.0,,0.0
2025-02-13,BARC.L,295.5473720894147,301.4962943356551,287.7987520407031,293.1977844238281,95487410,0.0,,0.0
2025-02-14,BARC.L,292.8478369025561,295.74731439423607,291.398113412788,294.54754638671875,80572764,0.0,,0.0
2025-02-17,BARC.L,298.5468395878321,306.0455041931252,298.44685129066596,304.3457946777344,48798577,0.0,,0.0
2025-02-18,BARC.L,305.49558898645637,310.3947410212334,304.89572021759335,308.1451416015625,31610524,0.0,,0.0
