Date,Products,ISIN,Place,Exec Place,Qty,Buying_value,Actual_value,Total_Actual_value_for_day,Total_Buying_value_for_day,Product_pct_in_portfolio_for_day,Value_diff,Percentage_diff
2025-01-13,Siemens,DE0007236101,XETR,ETR,25,4564.744904,4719.086837768555,6618.486862182617,6403.744965,71.3015971178088,154.34193376855455,3.3811732531495378
2025-01-14,Siemens,DE0007236101,XETR,ETR,25,4564.744904,4738.141250610352,6602.941207885742,6403.744965,71.7580408705093,173.39634661035143,3.798598832070714
2025-01-15,Siemens,DE0007236101,XETR,ETR,25,4564.744904,4777.715301513672,8556.515350341797,8269.14502,55.83716157679566,212.97039751367174,4.665548721617495
2025-01-16,Siemens,DE0007236101,XETR,ETR,25,4564.744904,4767.455291748047,8591.355209350586,8269.14502,55.491306965858946,202.71038774804674,4.440782387870469
2025-01-17,Siemens,DE0007236101,XETR,ETR,25,4564.744904,4906.453323364258,8737.453422546387,8269.14502,56.154271571891854,341.7084193642577,7.485816328198866
2025-01-18,Siemens,DE0007236101,XETR,ETR,25,4564.744904,4906.453323364258,8737.453422546387,8269.14502,56.154271571891854,341.7084193642577,7.485816328198866
2025-01-19,Siemens,DE0007236101,XETR,ETR,25,4564.744904,4906.453323364258,8737.453422546387,8269.14502,56.154271571891854,341.7084193642577,7.485816328198866
2025-01-20,Siemens,DE0007236101,XETR,ETR,25,4564.744904,4929.660415649414,20467.08179473877,19944.06641,24.08580014038261,364.91551164941393,7.994214777032674
2025-01-21,Siemens,DE0007236101,XETR,ETR,25,4564.744904,4929.660415649414,20639.252700805664,19944.06641,23.884878426131106,364.91551164941393,7.994214777032674
2025-01-22,Siemens,DE0007236101,XETR,ETR,25,4564.744904,5060.352325439453,20654.560050964355,19944.06641,24.499927923679916,495.607421439453,10.857286263798915
2025-01-23,Siemens,DE0007236101,XETR,ETR,25,4564.744904,5105.5450439453125,20948.618354797363,19944.06641,24.371750716324026,540.8001399453124,11.84732446869965
2025-01-24,Siemens,DE0007236101,XETR,ETR,25,4564.744904,5105.5450439453125,20736.957244873047,19944.06641,24.62051198570897,540.8001399453124,11.84732446869965
2025-01-25,Siemens,DE0007236101,XETR,ETR,25,4564.744904,5105.5450439453125,24242.557373046875,23452.666537999998,21.06025765095934,540.8001399453124,11.84732446869965
2025-01-26,Siemens,DE0007236101,XETR,ETR,25,4564.744904,5105.5450439453125,24242.557373046875,23452.666537999998,21.06025765095934,540.8001399453124,11.84732446869965
2025-01-27,Siemens,DE0007236101,XETR,ETR,25,4564.744904,4919.888687133789,23954.43389892578,23452.666537999998,20.538530394385223,355.14378313378893,7.780145234897641
2025-01-28,Siemens,DE0007236101,XETR,ETR,25,4564.744904,4886.910629272461,24568.3504486084,24033.166537999998,19.89108157462507,322.1657252724608,7.0576939576656965
2025-01-29,Siemens,DE0007236101,XETR,ETR,25,4564.744904,4967.524337768555,24945.533237457275,24033.166537999998,19.913482267476677,402.77943376855455,8.823700825332134
2025-01-30,Siemens,DE0007236101,XETR,ETR,25,4564.744904,5011.495208740234,25077.168045043945,24033.166537999998,19.984294876273587,446.75030474023424,9.786971980597544
2025-01-31,Siemens,DE0007236101,XETR,ETR,25,4564.744904,5067.680740356445,25227.365398406982,24033.166537999998,20.08803004326584,502.9358363564452,11.017830063531742
2025-02-01,Siemens,DE0007236101,XETR,ETR,25,4564.744904,5067.680740356445,25227.365398406982,24033.166537999998,20.08803004326584,502.9358363564452,11.017830063531742
2025-02-02,Siemens,DE0007236101,XETR,ETR,25,4564.744904,5067.680740356445,25227.365398406982,24033.166537999998,20.08803004326584,502.9358363564452,11.017830063531742
2025-02-03,Siemens,DE0007236101,XETR,ETR,25,4564.744904,4936.988830566406,24782.13918685913,24033.166537999998,19.921560416318993,372.2439265664061,8.1547585767655
2025-02-04,Siemens,DE0007236101,XETR,ETR,25,4564.744904,4930.881881713867,24904.28602218628,24033.166537999998,19.799330433810198,366.13697771386705,8.020973469799554
2025-02-05,Siemens,DE0007236101,XETR,ETR,25,4564.744904,4916.224670410156,24958.340854644775,24033.166537999998,19.69772229268694,351.4797664101561,7.699877513465451
2025-02-06,Siemens,DE0007236101,XETR,ETR,25,4564.744904,5082.337951660156,25693.00811767578,24033.166537999998,19.781015630332934,517.5930476601561,11.338926019865843
2025-02-07,Siemens,DE0007236101,XETR,ETR,25,4564.744904,5067.680740356445,25579.5707321167,24033.166537999998,19.8114377814545,502.9358363564452,11.017830063531742
2025-02-08,Siemens,DE0007236101,XETR,ETR,25,4564.744904,5067.680740356445,25579.5707321167,24033.166537999998,19.8114377814545,502.9358363564452,11.017830063531742
2025-02-09,Siemens,DE0007236101,XETR,ETR,25,4564.744904,5067.680740356445,25579.5707321167,24033.166537999998,19.8114377814545,502.9358363564452,11.017830063531742
2025-02-10,Siemens,DE0007236101,XETR,ETR,25,4564.744904,5067.680740356445,25526.985054016113,24033.166537999998,19.8522494122711,502.9358363564452,11.017830063531742
2025-02-11,Siemens,DE0007236101,XETR,ETR,25,4564.744904,5249.672698974609,25873.3504486084,24033.166537999998,20.28988363684056,684.9277949746092,15.004733219033115
2025-02-12,Siemens,DE0007236101,XETR,ETR,75,14926.848514000001,15540.155410766602,36300.32432556152,34395.270148,42.80996299480366,613.3068967666004,4.108750056593496
2025-02-13,Siemens,DE0007236101,XETR,ETR,75,14926.848514000001,16668.74885559082,36869.32024002075,34395.270148,45.21035035925967,1741.9003415908192,11.6695787456882
2025-02-14,Siemens,DE0007236101,XETR,ETR,75,14926.848514000001,16889.999771118164,37051.28137588501,34395.270148,45.585467341248545,1963.151257118163,13.151813360180542
2025-02-15,Siemens,DE0007236101,XETR,ETR,100,20559.848438,22519.99969482422,42681.281299591064,40028.270072,52.76317628974271,1960.1512568242179,9.533879895735726
2025-02-16,Siemens,DE0007236101,XETR,ETR,100,20559.848438,22519.99969482422,42681.281299591064,40028.270072,52.76317628974271,1960.1512568242179,9.533879895735726
2025-02-17,Siemens,DE0007236101,XETR,ETR,100,20559.848438,22700.0,43281.691875457764,40028.270072,52.44711797616141,2140.151561999999,10.409374215251688
2025-02-18,Siemens,DE0007236101,XETR,ETR,100,20559.848438,22619.99969482422,43380.00524520874,40028.270072,52.14383808153773,2060.151256824218,10.020264804172959
2025-02-19,Siemens,DE0007236101,XETR,ETR,100,20559.848438,22035.000610351562,42633.802337646484,40028.270072,51.68434294422345,1475.1521723515616,7.174917542801983
2025-02-20,Siemens,DE0007236101,XETR,ETR,100,20559.848438,22125.0,42462.97472000122,40028.270072,52.10421583954297,1565.151561999999,7.612660991737603
2025-02-21,Siemens,DE0007236101,XETR,ETR,100,20559.848438,22144.99969482422,42744.29636001587,40028.270072,51.808081032161354,1585.1512568242179,7.709936489096106
2025-02-22,Siemens,DE0007236101,XETR,ETR,100,20559.848438,22144.99969482422,42744.29636001587,40028.270072,51.808081032161354,1585.1512568242179,7.709936489096106
2025-02-23,Siemens,DE0007236101,XETR,ETR,100,20559.848438,22144.99969482422,42744.29636001587,40028.270072,51.808081032161354,1585.1512568242179,7.709936489096106
2025-02-24,Siemens,DE0007236101,XETR,ETR,100,20559.848438,21810.000610351562,42167.77280807495,40028.270072,51.72196480383009,1250.1521723515616,6.080551498818211
2025-02-25,Siemens,DE0007236101,XETR,ETR,100,20559.848438,21660.000610351562,50195.836334228516,48204.269889,43.1509905844155,1100.1521723515616,5.350974136162363
2025-02-26,Siemens,DE0007236101,XETR,ETR,100,20559.848438,22344.99969482422,51523.90069961548,48204.269889,43.36822210937725,1785.1512568242179,8.682706305970571
2025-02-27,Siemens,DE0007236101,XETR,ETR,100,20559.848438,22060.000610351562,50686.499938964844,48204.269889,43.52243819738106,1500.1521723515616,7.296513769911292
2025-02-28,Siemens,DE0007236101,XETR,ETR,100,20559.848438,22119.99969482422,51078.348903656006,48204.269889,43.30601941841732,1560.1512568242179,7.588340261986798
2025-03-01,Siemens,DE0007236101,XETR,ETR,100,20559.848438,22119.99969482422,85008.34768295288,82139.27866899999,26.020973584056666,1560.1512568242179,7.588340261986798
2025-03-02,Siemens,DE0007236101,XETR,ETR,100,20559.848438,22119.99969482422,85008.34768295288,82139.27866899999,26.020973584056666,1560.1512568242179,7.588340261986798
2025-03-03,Siemens,DE0007236101,XETR,ETR,100,20559.848438,22594.99969482422,86471.99890136719,82139.27866899999,26.129845478184006,2035.1512568242179,9.89866857706365
2025-03-04,Siemens,DE0007236101,XETR,ETR,100,20559.848438,21330.00030517578,82562.44066238403,82139.27866899999,25.83499244214308,770.1518671757804,3.745902453990553
2025-03-05,Siemens,DE0007236101,XETR,ETR,100,20559.848438,23155.00030517578,85745.30204772949,82139.27866899999,27.004395287203863,2595.1518671757804,12.622427032970037
2025-03-06,Siemens,DE0007236101,XETR,ETR,100,20559.848438,24300.0,86994.65003967285,82139.27866899999,27.93275217374664,3740.151561999999,18.1915327502474
2025-03-07,Siemens,DE0007236101,XETR,ETR,100,20559.848438,23430.00030517578,85299.55060958862,82139.27866899999,27.46790591243981,2870.1518671757804,13.959985531172428
2025-03-08,Siemens,DE0007236101,XETR,ETR,100,20559.848438,23430.00030517578,85299.55060958862,82139.27866899999,27.46790591243981,2870.1518671757804,13.959985531172428
2025-03-09,Siemens,DE0007236101,XETR,ETR,100,20559.848438,23430.00030517578,85299.55060958862,82139.27866899999,27.46790591243981,2870.1518671757804,13.959985531172428
2025-03-10,Siemens,DE0007236101,XETR,ETR,100,20559.848438,22839.999389648438,82330.8490562439,82139.27866899999,27.741727009332077,2280.1509516484366,11.090310118405924
2025-03-11,Siemens,DE0007236101,XETR,ETR,100,20559.848438,22319.99969482422,81149.79913711548,82139.27866899999,27.504688775767683,1760.1512568242179,8.561110078861262
2025-03-12,Siemens,DE0007236101,XETR,ETR,100,20559.848438,22685.000610351562,82603.50116729736,82139.27866899999,27.46251707225762,2125.1521723515616,10.336419447643992
2025-03-13,Siemens,DE0007236101,XETR,ETR,100,20559.848438,22650.0,82118.90142440796,82139.27866899999,27.581956902881565,2090.151561999999,10.166181761033071
2025-03-14,Siemens,DE0007236101,XETR,ETR,100,20559.848438,23175.0,83803.35090637207,82139.27866899999,27.654025464795424,2615.151561999999,12.719702530328542
2025-03-15,Siemens,DE0007236101,XETR,ETR,100,20559.848438,23175.0,83803.35090637207,82139.27866899999,27.654025464795424,2615.151561999999,12.719702530328542
2025-03-16,Siemens,DE0007236101,XETR,ETR,100,20559.848438,23175.0,83803.35090637207,82139.27866899999,27.654025464795424,2615.151561999999,12.719702530328542
2025-03-17,Siemens,DE0007236101,XETR,ETR,100,20559.848438,23430.00030517578,84476.10006332397,82139.27866899999,27.735655750694534,2870.1518671757804,13.959985531172428
2025-03-18,Siemens,DE0007236101,XETR,ETR,100,20559.848438,23700.0,85554.75082397461,82139.27866899999,27.701559260878195,3140.151561999999,15.273223299624009
2025-03-19,Siemens,DE0007236101,XETR,ETR,100,20559.848438,23669.99969482422,86017.64862060547,82139.27866899999,27.51760839130179,3110.151256824218,15.127306342763896
2025-03-20,Siemens,DE0007236101,XETR,ETR,100,20559.848438,23444.99969482422,85536.64892196655,82139.27866899999,27.409303486056185,2885.151256824218,14.032940298780122
2025-03-21,Siemens,DE0007236101,XETR,ETR,100,20559.848438,22885.000610351562,84257.70147323608,82139.27866899999,27.160722652303583,2325.1521723515616,11.309189264518455
2025-03-22,Siemens,DE0007236101,XETR,ETR,100,20559.848438,22885.000610351562,84257.70147323608,82139.27866899999,27.160722652303583,2325.1521723515616,11.309189264518455
2024-12-05,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,1836.0000610351562,1839.000061,0.0,0.0,
2024-12-06,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,1843.6000061035156,1839.000061,0.0,0.0,
2024-12-07,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,1843.6000061035156,1839.000061,0.0,0.0,
2024-12-08,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,1843.6000061035156,1839.000061,0.0,0.0,
2024-12-09,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,1836.3999938964844,1839.000061,0.0,0.0,
2024-12-10,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,1835.0,1839.000061,0.0,0.0,
2024-12-11,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,1825.8000183105469,1839.000061,0.0,0.0,
2024-12-12,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,1813.800048828125,1839.000061,0.0,0.0,
2024-12-13,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,1783.3999633789062,1839.000061,0.0,0.0,
2024-12-14,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,1783.3999633789062,1839.000061,0.0,0.0,
2024-12-15,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,1783.3999633789062,1839.000061,0.0,0.0,
2024-12-16,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,1776.3999938964844,1839.000061,0.0,0.0,
2024-12-17,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,1834.7999572753906,1839.000061,0.0,0.0,
2024-12-18,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,1836.0000610351562,1839.000061,0.0,0.0,
2024-12-19,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,1830.0,1839.000061,0.0,0.0,
2024-12-20,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,1825.5999755859375,1839.000061,0.0,0.0,
2024-12-21,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,1825.5999755859375,1839.000061,0.0,0.0,
2024-12-22,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,1825.5999755859375,1839.000061,0.0,0.0,
2024-12-23,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,1835.5999755859375,1839.000061,0.0,0.0,
2024-12-24,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,1835.0,1839.000061,0.0,0.0,
2024-12-25,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,1835.0,1839.000061,0.0,0.0,
2024-12-26,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,1835.0,1839.000061,0.0,0.0,
2024-12-27,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,1865.5999755859375,1839.000061,0.0,0.0,
2024-12-28,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,1865.5999755859375,1839.000061,0.0,0.0,
2024-12-29,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,1865.5999755859375,1839.000061,0.0,0.0,
2024-12-30,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,1862.7999877929688,1839.000061,0.0,0.0,
2024-12-31,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,1874.7999572753906,1839.000061,0.0,0.0,
2025-01-01,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,1874.7999572753906,1839.000061,0.0,0.0,
2025-01-02,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,1886.3999938964844,1839.000061,0.0,0.0,
2025-01-03,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,1857.4000549316406,1839.000061,0.0,0.0,
2025-01-04,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,1857.4000549316406,1839.000061,0.0,0.0,
2025-01-05,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,6420.144958496094,6403.744965,0.0,0.0,
2025-01-06,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,6609.8443603515625,6403.744965,0.0,0.0,
2025-01-07,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,6644.881210327148,6403.744965,0.0,0.0,
2025-01-08,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,6641.281204223633,6403.744965,0.0,0.0,
2025-01-09,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,6728.632583618164,6403.744965,0.0,0.0,
2025-01-10,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,6663.532485961914,6403.744965,0.0,0.0,
2025-01-11,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,6663.532485961914,6403.744965,0.0,0.0,
2025-01-12,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,6663.532485961914,6403.744965,0.0,0.0,
2025-01-13,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,6618.486862182617,6403.744965,0.0,0.0,
2025-01-14,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,6602.941207885742,6403.744965,0.0,0.0,
2025-01-15,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,8556.515350341797,8269.14502,0.0,0.0,
2025-01-16,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,8591.355209350586,8269.14502,0.0,0.0,
2025-01-17,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,8737.453422546387,8269.14502,0.0,0.0,
2025-01-18,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,8737.453422546387,8269.14502,0.0,0.0,
2025-01-19,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,8737.453422546387,8269.14502,0.0,0.0,
2025-01-20,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,20467.08179473877,19944.06641,0.0,0.0,
2025-01-21,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,20639.252700805664,19944.06641,0.0,0.0,
2025-01-22,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,20654.560050964355,19944.06641,0.0,0.0,
2025-01-23,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,20948.618354797363,19944.06641,0.0,0.0,
2025-01-24,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,20736.957244873047,19944.06641,0.0,0.0,
2025-01-25,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,24242.557373046875,23452.666537999998,0.0,0.0,
2025-01-26,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,24242.557373046875,23452.666537999998,0.0,0.0,
2025-01-27,Deutsche Bank,DE0005140008,XETR,ETR,0,0.0,0.0,23954.43389892578,23452.666537999998,0.0,0.0,
2025-01-28,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,577.5,24568.3504486084,24033.166537999998,2.350585161213828,-3.0,-0.516795865633075
2025-01-29,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,585.7200050354004,24945.533237457275,24033.166537999998,2.347995528738208,5.220005035400391,0.8992256736262517
2025-01-30,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,566.879997253418,25077.168045043945,24033.166537999998,2.2605423237391897,-13.620002746582031,-2.3462537031149067
2025-01-31,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,568.2000160217285,25227.365398406982,24033.166537999998,2.2523161140624235,-12.299983978271484,-2.1188602891079213
2025-02-01,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,568.2000160217285,25227.365398406982,24033.166537999998,2.2523161140624235,-12.299983978271484,-2.1188602891079213
2025-02-02,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,568.2000160217285,25227.365398406982,24033.166537999998,2.2523161140624235,-12.299983978271484,-2.1188602891079213
2025-02-03,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,550.319995880127,24782.13918685913,24033.166537999998,2.2206315271279617,-30.180004119873047,-5.198967117979853
2025-02-04,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,546.5999794006348,24904.28602218628,24033.166537999998,2.194802850054363,-33.900020599365234,-5.839796830209343
2025-02-05,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,542.2199821472168,24958.340854644775,24033.166537999998,2.1725001085010387,-38.2800178527832,-6.594318320892886
2025-02-06,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,560.4599761962891,25693.00811767578,24033.166537999998,2.1813715763811814,-20.040023803710938,-3.4522004829820734
2025-02-07,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,557.7599716186523,25579.5707321167,24033.166537999998,2.180489959975563,-22.740028381347656,-3.9173175506197513
2025-02-08,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,557.7599716186523,25579.5707321167,24033.166537999998,2.180489959975563,-22.740028381347656,-3.9173175506197513
2025-02-09,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,557.7599716186523,25579.5707321167,24033.166537999998,2.180489959975563,-22.740028381347656,-3.9173175506197513
2025-02-10,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,557.7599716186523,25526.985054016113,24033.166537999998,2.1849817768859507,-22.740028381347656,-3.9173175506197513
2025-02-11,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,563.7599945068359,25873.3504486084,24033.166537999998,2.17892149540748,-16.740005493164062,-2.88372187651405
2025-02-12,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,576.6600036621094,36300.32432556152,34395.270148,1.5885808580945484,-3.839996337890625,-0.6614980771560077
2025-02-13,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,574.8600196838379,36869.32024002075,34395.270148,1.5591825830839194,-5.639980316162109,-0.971572836548167
2025-02-14,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,577.3800086975098,37051.28137588501,34395.270148,1.5583266954791477,-3.1199913024902344,-0.5374662019793686
2025-02-15,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,577.3800086975098,42681.281299591064,40028.270072,1.3527710301027016,-3.1199913024902344,-0.5374662019793686
2025-02-16,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,577.3800086975098,42681.281299591064,40028.270072,1.3527710301027016,-3.1199913024902344,-0.5374662019793686
2025-02-17,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,590.7599830627441,43281.691875457764,40028.270072,1.3649188778540466,10.25998306274414,1.7674389427638486
2025-02-18,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,599.0999794006348,43380.00524520874,40028.270072,1.3810509611840227,18.599979400634766,3.204130818369469
2025-02-19,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,584.5800018310547,42633.802337646484,40028.270072,1.3711655301147256,4.0800018310546875,0.7028426926881459
2025-02-20,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,581.100025177002,42462.97472000122,40028.270072,1.3684863790366717,0.6000251770019531,0.10336351025012112
2025-02-21,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,589.2600059509277,42744.29636001587,40028.270072,1.378569905532793,8.760005950927734,1.5090449527868621
2025-02-22,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,589.2600059509277,42744.29636001587,40028.270072,1.378569905532793,8.760005950927734,1.5090449527868621
2025-02-23,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,589.2600059509277,42744.29636001587,40028.270072,1.378569905532793,8.760005950927734,1.5090449527868621
2025-02-24,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,591.5999794006348,42167.77280807495,40028.270072,1.402967100238564,11.099979400634766,1.9121411542867814
2025-02-25,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,603.1499862670898,50195.836334228516,48204.269889,1.2015936585875793,22.649986267089844,3.901806419825985
2025-02-26,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,626.9999885559082,51523.90069961548,48204.269889,1.2169109482050289,46.4999885559082,8.010333945892887
2025-02-27,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,615.0,50686.499938964844,48204.269889,1.2133408318596952,34.5,5.943152454780361
2025-02-28,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,621.7500114440918,51078.348903656006,48204.269889,1.2172476690991652,41.2500114440918,7.105945123874556
2025-03-01,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,621.7500114440918,85008.34768295288,82139.27866899999,0.7313987724628769,41.2500114440918,7.105945123874556
2025-03-02,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,621.7500114440918,85008.34768295288,82139.27866899999,0.7313987724628769,41.2500114440918,7.105945123874556
2025-03-03,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,628.5000228881836,86471.99890136719,82139.27866899999,0.7268249038686748,48.000022888183594,8.26873779296875
2025-03-04,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,580.7399940490723,82562.44066238403,82139.27866899999,0.7033948965048717,0.23999404907226562,0.04134264411236273
2025-03-05,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,652.5,85745.30204772949,82139.27866899999,0.7609746358311161,72.0,12.4031007751938
2025-03-06,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,673.9500045776367,86994.65003967285,82139.27866899999,0.7747028170931086,93.45000457763672,16.098192003038196
2025-03-07,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,662.8499794006348,85299.55060958862,82139.27866899999,0.7770849607806997,82.34997940063477,14.186042963072312
2025-03-08,Deutsche Bank,DE0005140008,XETR,ETR,30,580.5,662.8499794006348,85299.55060958862,82139.27866899999,0.7770849607806997,82.34997940063477,14.186042963072312
